zone_id,latitude,longitude,Predicted_Leak,flowrate_lps,leak_pressure_psi,timestamp,usage_difference,water_consumed_litres,water_supplied_litres
Zone-10,21.251612,81.648315,0,0.128,22.91,2025-06-18 15:02:27,250.799,3098.983,3349.783
Zone-7,21.252557,81.605505,1,0.105,28.32,2025-03-23 18:18:17,227.504,14049.384,14276.888
Zone-7,21.257316,81.602146,0,0.006,23.36,2025-08-14 15:23:20,-16.438,1660.2,1643.763
Zone-8,21.242015,81.630352,0,0.123,20.93,2025-05-08 14:19:29,476.896,3457.362,3934.258
Zone-3,21.275766,81.651941,1,0.062,20.69,2025-01-13 01:42:21,973.973,14752.833,15726.806
Zone-11,21.257198,81.599286,1,3.212,65.39,2025-03-10 16:07:17,7413.011,0.0,7413.011
Zone-11,21.264087,81.600239,1,4.093,76.78,2025-01-10 09:37:26,28663.436,1187.903,29851.339
Zone-10,21.240233,81.641531,0,0.013,13.72,2025-09-28 08:15:14,871.851,22271.997,23143.849
Zone-10,21.244744,81.637384,1,4.76,27.48,2025-06-02 11:37:05,7188.441,0.0,7188.441
Zone-11,21.254888,81.593425,0,0.056,14.55,2025-09-04 07:31:34,562.839,8914.478,9477.317
Zone-10,21.240615,81.644729,0,0.146,29.32,2025-02-28 09:34:51,297.489,4792.88,5090.369
Zone-6,21.2763,81.618141,0,0.017,11.45,2025-08-20 20:10:17,-52.129,5265.01,5212.881
Zone-7,21.247076,81.604343,0,0.015,18.3,2025-05-02 18:49:24,-206.937,20900.674,20693.736
Zone-3,21.27502,81.648062,0,0.141,16.46,2025-09-29 03:07:50,626.75,8712.788,9339.538
Zone-11,21.259993,81.602213,0,0.066,27.11,2025-05-30 11:18:36,267.689,6129.106,6396.795
Zone-8,21.227349,81.635292,0,0.02,19.52,2025-09-21 17:57:38,104.062,7630.895,7734.957
Zone-3,21.28121,81.642322,0,0.004,19.32,2025-03-18 22:44:01,411.094,10530.826,10941.92
Zone-8,21.232202,81.628251,0,0.11,10.95,2025-08-09 12:10:47,169.364,1595.071,1764.435
Zone-2,21.238309,81.612301,0,0.118,29.04,2025-01-19 12:54:09,1052.083,31080.712,32132.795
Zone-3,21.280538,81.650008,0,0.11,22.42,2025-05-23 19:05:54,376.615,5960.958,6337.573
Zone-5,21.255991,81.610329,0,0.057,23.14,2025-01-07 01:45:40,207.387,6544.458,6751.845
Zone-11,21.264338,81.603123,0,0.09,14.87,2025-04-07 16:55:24,172.498,3777.264,3949.762
Zone-9,21.264836,81.611314,1,5.031,27.26,2025-06-14 09:01:13,7209.84,0.0,7209.84
Zone-9,21.277896,81.608499,0,0.097,29.72,2025-02-28 13:02:40,659.619,15458.922,16118.541
Zone-6,21.276408,81.619921,0,0.142,16.72,2025-04-18 06:22:41,725.114,4158.222,4883.336
Zone-9,21.26817,81.606467,0,0.071,15.92,2025-04-06 12:33:11,111.433,5088.468,5199.901
Zone-4,21.23145,81.63796,0,0.093,20.18,2025-04-09 03:09:50,504.368,2147.949,2652.317
Zone-4,21.231425,81.636437,0,0.12,23.73,2025-09-02 00:50:32,120.575,6913.184,7033.759
Zone-3,21.272429,81.650882,0,0.15,18.62,2025-08-15 19:08:40,435.169,2784.974,3220.143
Zone-10,21.242507,81.646354,0,0.15,15.27,2025-02-27 14:34:17,293.657,4235.099,4528.756
Zone-5,21.260304,81.612389,1,2.428,47.9,2025-07-07 03:08:50,6681.777,0.0,6681.777
Zone-3,21.277267,81.644003,1,2.679,71.09,2025-01-07 01:41:06,5389.695,0.0,5389.695
Zone-3,21.270855,81.654113,1,1.217,32.44,2025-01-22 18:18:54,3377.18,229.304,3606.484
Zone-4,21.230477,81.638097,0,0.114,26.98,2025-07-13 19:00:39,153.188,23183.056,23336.243
Zone-9,21.274507,81.604053,0,0.007,17.12,2025-09-22 04:10:21,47.935,3264.978,3312.913
Zone-7,21.248376,81.594813,0,0.104,21.12,2025-06-29 16:47:06,430.003,14817.933,15247.936
Zone-3,21.272185,81.649055,1,5.698,23.71,2025-06-24 12:33:51,3639.273,0.0,3639.273
Zone-6,21.273571,81.615283,0,0.112,10.41,2025-06-05 13:47:37,83.731,6979.986,7063.717
Zone-12,21.242701,81.654116,0,4.838,70.1,2025-05-07 10:06:53,15760.185,0.0,15760.185
Zone-8,21.233204,81.628376,0,0.113,16.19,2025-08-05 07:28:36,448.362,10493.087,10941.45
Zone-3,21.273719,81.650697,0,0.099,19.96,2025-09-18 20:36:23,874.785,26706.271,27581.057
Zone-6,21.273786,81.626983,0,0.097,18.38,2025-08-12 05:38:07,213.061,6665.648,6878.71
Zone-2,21.241948,81.617825,0,0.012,23.44,2025-08-13 12:35:47,-331.517,33483.227,33151.71
Zone-12,21.241989,81.656981,0,0.004,11.03,2025-04-03 16:15:42,14.165,3866.329,3880.494
Zone-10,21.244792,81.639553,0,0.13,20.2,2025-09-13 00:00:25,270.761,9395.646,9666.407
Zone-4,21.230109,81.637302,0,0.058,12.23,2025-07-06 03:21:10,354.676,3469.063,3823.74
Zone-3,21.271841,81.648358,1,0.134,26.91,2025-08-03 04:21:22,448.656,4090.626,4539.283
Zone-3,21.273173,81.649288,0,0.035,11.53,2025-08-11 11:26:31,-13.156,2894.017,2880.862
Zone-12,21.233839,81.662934,0,0.053,27.88,2025-10-28 00:02:37,140.708,10401.188,10541.896
Zone-4,21.235131,81.639021,0,0.085,30.0,2025-06-27 11:58:39,549.338,25202.391,25751.73
Zone-11,21.258366,81.599909,0,0.106,18.22,2025-10-01 23:16:59,570.807,11954.722,12525.529
Zone-5,21.255011,81.612103,0,0.142,14.53,2025-02-28 17:05:04,894.544,4205.809,5100.353
Zone-7,21.250498,81.605387,0,0.135,19.94,2025-03-15 00:17:34,155.76,466.366,622.125
Zone-10,21.250374,81.637834,0,0.103,18.25,2025-08-22 00:20:19,-136.73,13809.734,13673.003
Zone-7,21.246672,81.60066,0,0.069,29.48,2025-07-22 22:49:11,590.138,12349.867,12940.006
Zone-8,21.232244,81.631871,0,0.001,29.7,2025-10-18 09:23:37,-259.477,26207.226,25947.748
Zone-12,21.238858,81.652802,0,0.032,13.44,2025-02-15 00:16:34,131.025,4686.37,4817.395
Zone-6,21.275044,81.617098,0,0.114,17.51,2025-04-11 20:12:25,1076.561,17654.938,18731.499
Zone-12,21.239942,81.65066,0,0.096,13.25,2025-10-15 21:16:29,446.073,9741.781,10187.854
Zone-11,21.263605,81.602362,0,0.127,20.95,2025-07-23 18:21:05,92.522,2525.972,2618.495
Zone-1,21.265622,81.63079,1,0.051,28.42,2025-02-28 10:49:12,457.16,8955.809,9412.97
Zone-7,21.252249,81.606024,0,0.032,27.04,2025-05-14 12:35:54,-60.661,8277.449,8216.787
Zone-3,21.27699,81.649131,0,0.035,14.65,2025-08-23 08:47:29,162.73,23651.679,23814.41
Zone-2,21.24655,81.623748,0,0.102,14.55,2025-05-30 11:20:05,999.904,22883.48,23883.384
Zone-9,21.26139,81.613506,1,2.862,25.8,2025-10-17 19:57:02,4977.325,98.209,5075.534
Zone-9,21.267453,81.611392,0,0.076,22.92,2025-05-08 08:29:52,39.622,2912.357,2951.979
Zone-9,21.276788,81.608206,0,0.035,15.14,2025-05-12 01:50:52,153.456,21744.795,21898.25
Zone-6,21.281774,81.613191,0,0.006,19.5,2025-08-25 22:22:41,12.214,3965.602,3977.816
Zone-11,21.263037,81.598512,0,0.142,27.93,2025-04-07 10:40:42,859.717,31119.396,31979.113
Zone-7,21.257257,81.611517,1,0.063,10.71,2025-10-09 15:32:31,93.982,6864.846,6958.828
Zone-6,21.278312,81.619954,0,0.036,20.06,2025-03-23 15:33:15,-141.171,14258.288,14117.116
Zone-8,21.231487,81.628488,0,0.109,25.6,2025-08-03 02:09:46,186.538,1192.221,1378.759
Zone-7,21.253315,81.609215,0,0.044,25.34,2025-09-09 16:13:49,136.413,2804.748,2941.161
Zone-7,21.247975,81.608982,0,0.02,10.99,2025-04-18 04:09:03,16.488,8376.35,8392.838
Zone-6,21.281116,81.623447,0,0.095,17.12,2025-10-12 10:05:16,231.767,6634.306,6866.073
Zone-3,21.27474,81.659892,1,0.892,35.21,2025-10-05 03:09:29,3243.214,6515.87,9759.083
Zone-10,21.237666,81.646042,0,0.0,12.54,2025-04-21 21:46:09,347.492,20996.97,21344.463
Zone-11,21.257834,81.599713,0,0.008,18.54,2025-08-16 07:59:39,-113.985,11512.439,11398.454
Zone-8,21.237369,81.632314,0,0.131,25.61,2025-05-24 21:07:47,338.305,5091.291,5429.595
Zone-5,21.253329,81.615168,1,2.083,24.46,2025-10-13 09:31:31,12462.723,14651.08,27113.803
Zone-6,21.272792,81.62514,0,0.012,10.75,2025-05-09 06:12:07,136.261,3233.608,3369.869
Zone-3,21.276704,81.64926,0,0.004,21.77,2025-08-28 21:43:17,432.36,30618.513,31050.873
Zone-5,21.25638,81.615173,0,0.087,10.85,2025-10-29 00:34:37,237.312,13907.361,14144.672
Zone-8,21.234694,81.635043,0,0.116,19.13,2025-08-27 02:21:26,593.801,15396.729,15990.53
Zone-11,21.262079,81.599663,0,0.127,27.12,2025-07-06 08:34:25,532.871,4054.627,4587.499
Zone-2,21.240016,81.618571,0,0.038,25.0,2025-02-02 22:11:24,45.468,3418.46,3463.928
Zone-9,21.273709,81.605818,0,0.072,12.85,2025-10-11 00:10:07,700.382,23770.039,24470.421
Zone-8,21.23626,81.634951,1,1.308,67.09,2025-10-07 13:13:12,2656.036,8214.64,10870.675
Zone-10,21.243305,81.636188,0,0.114,24.45,2025-10-26 01:31:34,174.989,5933.028,6108.017
Zone-9,21.265506,81.608818,0,0.008,25.58,2025-07-28 00:38:15,81.948,1879.91,1961.858
Zone-11,21.257256,81.601098,1,5.974,49.88,2025-04-29 09:16:59,585.984,0.0,585.984
Zone-5,21.258655,81.615762,0,0.046,22.17,2025-06-12 14:31:22,240.954,7844.517,8085.471
Zone-10,21.241578,81.643905,0,0.045,23.13,2025-02-23 13:00:58,475.083,10139.723,10614.806
Zone-1,21.267721,81.63677,0,0.064,10.75,2025-05-15 20:10:25,191.876,5785.137,5977.013
Zone-12,21.234625,81.654516,0,0.061,19.42,2025-09-17 09:51:41,643.084,19807.891,20450.975
Zone-7,21.252222,81.605358,0,0.009,27.67,2025-06-12 17:33:41,78.576,8112.625,8191.2
Zone-11,21.257053,81.595303,0,0.07,20.11,2025-06-22 09:58:07,522.743,11264.442,11787.186
Zone-10,21.240478,81.647491,0,0.043,26.05,2025-03-29 15:33:23,170.83,30080.404,30251.235
Zone-8,21.234039,81.626512,0,0.142,12.01,2025-08-19 14:40:36,989.318,15916.656,16905.975
Zone-9,21.273947,81.613651,0,0.082,23.08,2025-06-23 00:53:28,-24.687,22272.948,22248.262
Zone-8,21.238655,81.623817,0,0.055,22.82,2025-02-27 17:00:34,-196.282,19824.486,19628.204
Zone-9,21.264878,81.617019,0,0.115,12.8,2025-02-21 09:14:08,937.651,16246.057,17183.708
Zone-1,21.266589,81.636068,0,0.143,12.75,2025-02-17 12:10:43,437.266,22613.375,23050.641
Zone-6,21.28197,81.621311,0,0.042,21.28,2025-11-01 23:50:00,200.502,5816.477,6016.979
Zone-6,21.281902,81.613012,0,0.15,15.74,2025-09-21 15:47:07,867.187,10756.101,11623.287
Zone-3,21.269193,81.644678,0,0.132,15.56,2025-10-01 01:41:31,492.573,8714.331,9206.904
Zone-8,21.236431,81.632243,0,0.121,26.2,2025-09-04 21:00:30,92.521,12267.311,12359.832
Zone-1,21.257616,81.635679,0,0.136,17.93,2025-05-04 13:37:05,869.836,25597.241,26467.077
Zone-6,21.279317,81.610375,0,0.03,10.76,2025-02-19 15:07:27,1128.645,25534.009,26662.654
Zone-7,21.249259,81.604082,0,0.149,11.38,2025-09-30 20:37:45,706.441,19128.671,19835.112
Zone-7,21.251438,81.603351,0,0.02,14.78,2025-10-04 02:27:39,88.156,2558.937,2647.094
Zone-6,21.280071,81.623428,0,0.126,19.55,2025-09-16 11:05:55,177.687,521.692,699.38
Zone-6,21.284521,81.624643,0,0.053,27.43,2025-10-06 10:20:35,48.799,6754.55,6803.349
Zone-3,21.278293,81.651219,0,0.133,16.9,2025-07-29 04:17:02,332.251,2500.662,2832.913
Zone-3,21.277099,81.648316,0,0.104,11.22,2025-07-03 16:33:30,727.428,13894.536,14621.964
Zone-1,21.264216,81.63154,0,0.031,13.33,2025-01-27 03:34:22,263.135,9436.429,9699.564
Zone-4,21.225721,81.643218,0,0.121,27.94,2025-07-19 17:10:00,586.779,11819.716,12406.495
Zone-10,21.241113,81.639482,0,0.001,29.96,2025-03-27 15:34:10,252.536,17872.571,18125.107
Zone-12,21.244645,81.653254,0,0.136,20.06,2025-03-28 11:37:23,38.03,1511.974,1550.003
Zone-8,21.239325,81.626756,0,0.118,13.08,2025-02-24 07:32:36,1206.425,20337.659,21544.085
Zone-5,21.251586,81.613636,0,0.122,17.02,2025-01-18 15:56:54,238.585,1150.16,1388.745
Zone-9,21.266337,81.617141,0,0.057,29.73,2025-06-28 21:07:44,396.742,13251.109,13647.852
Zone-12,21.235119,81.652548,1,3.606,69.04,2025-02-08 16:22:25,11765.546,4130.791,15896.337
Zone-6,21.279181,81.62896,0,0.014,14.41,2025-06-10 02:01:04,5.067,890.584,895.651
Zone-2,21.244919,81.619072,1,5.144,47.47,2025-06-06 10:50:28,12329.946,0.0,12329.946
Zone-7,21.251821,81.608091,0,0.061,10.57,2025-11-04 12:30:26,368.791,16655.226,17024.017
Zone-9,21.273705,81.608022,0,0.066,22.68,2025-06-11 06:44:01,92.282,1250.241,1342.522
Zone-11,21.25926,81.597522,0,0.055,27.91,2025-10-04 10:51:07,-224.442,22668.611,22444.17
Zone-1,21.267178,81.627622,0,0.099,24.42,2025-05-14 05:43:05,615.383,2765.024,3380.407
Zone-2,21.244005,81.615049,0,0.09,15.46,2025-10-27 04:33:20,251.89,5538.02,5789.91
Zone-10,21.236796,81.64624,0,0.091,17.87,2025-09-10 19:28:33,1207.142,33783.225,34990.367
Zone-2,21.242989,81.618597,0,0.118,15.88,2025-06-15 14:17:23,505.43,8153.975,8659.405
Zone-10,21.250666,81.646214,0,0.092,29.87,2025-09-16 23:50:39,140.748,1857.748,1998.497
Zone-4,21.229406,81.63837,0,0.102,25.2,2025-01-23 11:54:06,301.221,3059.438,3360.659
Zone-7,21.249971,81.600494,0,0.106,20.67,2025-02-20 18:49:43,809.174,8953.856,9763.029
Zone-9,21.268403,81.609247,0,0.113,11.19,2025-09-27 13:47:23,368.288,4157.842,4526.13
Zone-2,21.250951,81.614983,0,0.061,23.23,2025-02-03 19:09:16,175.844,2461.377,2637.221
Zone-7,21.250981,81.600512,0,0.111,16.57,2025-05-09 17:44:55,532.401,23505.836,24038.237
Zone-2,21.243005,81.613809,0,0.046,27.77,2025-08-11 01:44:42,25.518,2619.017,2644.535
Zone-11,21.250319,81.597927,0,0.059,12.75,2025-05-04 02:07:47,139.075,4793.451,4932.526
Zone-12,21.240243,81.662705,0,0.055,15.11,2025-09-18 18:22:20,280.404,1296.896,1577.3
Zone-3,21.278116,81.645558,0,0.108,18.58,2025-06-04 09:01:04,281.397,4118.494,4399.891
Zone-9,21.268451,81.60561,0,0.042,29.0,2025-10-19 05:33:20,123.814,8613.169,8736.983
Zone-3,21.276011,81.655393,0,0.027,29.28,2025-02-15 15:40:56,100.297,2988.295,3088.592
Zone-10,21.243718,81.638811,1,3.984,30.66,2025-08-25 18:24:15,28795.774,0.0,28795.774
Zone-1,21.265229,81.634053,1,2.547,46.95,2025-08-13 11:13:50,12463.839,0.0,12463.839
Zone-8,21.23922,81.628663,1,0.062,13.41,2025-06-27 15:09:50,753.446,19877.863,20631.309
Zone-2,21.247326,81.611915,1,1.211,20.41,2025-08-02 14:20:41,6281.52,3566.143,9847.664
Zone-11,21.258139,81.598845,0,0.011,17.91,2025-07-10 23:12:59,71.229,3220.876,3292.104
Zone-12,21.239659,81.651547,0,0.042,17.34,2025-03-13 13:27:20,-39.313,12939.854,12900.541
Zone-7,21.250183,81.604321,0,0.094,26.51,2025-01-05 19:01:22,253.336,9696.464,9949.8
Zone-1,21.261037,81.632874,0,0.094,28.58,2025-07-06 05:26:01,-164.837,16648.529,16483.692
Zone-11,21.260686,81.598304,1,5.652,31.54,2025-04-21 10:37:07,12632.057,0.0,12632.057
Zone-2,21.245983,81.611793,0,0.043,27.92,2025-02-21 12:51:06,268.52,20526.194,20794.713
Zone-11,21.255717,81.607646,0,0.145,11.01,2025-03-01 19:06:53,911.749,12466.996,13378.744
Zone-7,21.249838,81.605765,0,0.148,16.09,2025-03-06 09:35:16,591.83,12212.226,12804.056
Zone-7,21.248506,81.600306,0,0.034,14.48,2025-01-23 18:31:17,-2.561,7298.994,7296.433
Zone-12,21.23703,81.652893,0,0.088,22.16,2025-06-19 04:51:17,159.114,2212.988,2372.102
Zone-1,21.266663,81.629913,0,0.005,12.83,2025-01-09 22:05:48,82.758,8675.485,8758.243
Zone-5,21.251941,81.6207,0,0.131,11.72,2025-06-30 13:31:14,598.959,4012.804,4611.763
Zone-6,21.273057,81.621537,0,0.01,11.89,2025-02-03 03:06:52,29.52,7231.462,7260.982
Zone-11,21.257822,81.602457,0,0.106,29.44,2025-06-23 11:06:33,733.146,13975.737,14708.883
Zone-5,21.25402,81.610592,1,4.139,77.47,2025-08-21 12:06:05,3094.644,0.0,3094.644
Zone-6,21.277111,81.623932,0,0.091,24.11,2025-05-02 03:01:43,346.765,4804.285,5151.05
Zone-10,21.249315,81.636363,0,0.007,21.19,2025-06-19 02:00:42,15.215,2141.79,2157.005
Zone-10,21.248653,81.646043,0,0.075,13.39,2025-05-07 22:41:36,399.876,19805.305,20205.181
Zone-10,21.247339,81.643519,0,0.053,25.78,2025-08-20 13:12:30,61.201,1198.977,1260.178
Zone-6,21.275386,81.61852,0,0.118,28.84,2025-04-07 09:58:50,481.619,10930.353,11411.972
Zone-3,21.279134,81.653295,0,0.049,27.01,2025-02-04 04:22:31,120.512,2070.59,2191.102
Zone-4,21.233038,81.638833,0,0.103,15.47,2025-08-17 16:30:25,508.441,14035.458,14543.899
Zone-2,21.24577,81.613365,0,0.053,16.41,2025-05-26 14:26:21,153.694,851.697,1005.392
Zone-11,21.263446,81.599956,0,0.02,19.13,2025-09-28 14:40:26,74.343,6462.529,6536.872
Zone-1,21.267802,81.628982,1,3.58,76.53,2025-09-03 22:13:44,22140.709,3048.365,25189.075
Zone-3,21.265106,81.644739,0,0.059,21.28,2025-03-23 21:19:38,118.299,11941.127,12059.426
Zone-8,21.240775,81.625895,1,2.616,52.3,2025-04-01 00:03:56,2909.376,888.783,3798.159
Zone-12,21.240107,81.656614,1,3.119,24.29,2025-10-27 10:09:12,12684.145,0.0,12684.145
Zone-8,21.239913,81.627452,0,0.068,13.38,2025-09-03 07:59:03,171.151,5759.643,5930.795
Zone-4,21.223011,81.636363,1,1.167,22.1,2025-09-06 18:24:12,2457.394,4534.403,6991.797
Zone-4,21.234673,81.636548,0,0.118,27.84,2025-01-10 04:34:06,1167.618,13052.796,14220.414
Zone-6,21.275315,81.621015,0,0.075,13.0,2025-01-24 07:47:13,565.865,6852.068,7417.933
Zone-1,21.264339,81.633996,0,0.056,25.46,2025-07-28 17:14:35,-140.035,16492.511,16352.477
Zone-8,21.235223,81.634377,0,0.12,10.09,2025-07-21 00:09:23,550.656,12528.683,13079.339
Zone-2,21.242141,81.612762,0,0.136,11.09,2025-03-10 18:29:18,501.816,10265.472,10767.288
Zone-11,21.262541,81.601241,0,0.077,16.42,2025-02-04 16:20:04,199.395,2435.845,2635.24
Zone-4,21.232576,81.649709,1,5.542,40.71,2025-08-03 23:56:37,3041.298,0.0,3041.298
Zone-5,21.255521,81.608983,0,0.121,22.24,2025-05-01 18:15:27,413.012,12123.657,12536.669
Zone-6,21.278452,81.626277,0,0.134,16.75,2025-02-01 03:44:00,1292.602,20839.214,22131.817
Zone-10,21.249499,81.639016,0,0.101,25.02,2025-09-02 14:10:03,207.708,25974.457,26182.165
Zone-12,21.236135,81.655601,0,0.057,29.54,2025-09-28 10:29:31,238.109,9997.598,10235.707
Zone-7,21.243482,81.607207,0,0.002,12.74,2025-03-15 22:44:56,-38.749,4428.644,4389.895
Zone-1,21.262442,81.63539,0,0.068,17.58,2025-08-25 02:49:15,548.197,7738.25,8286.446
Zone-7,21.249648,81.604786,0,0.061,12.89,2025-04-09 18:18:10,35.431,24300.337,24335.768
Zone-7,21.246169,81.607436,0,0.09,27.3,2025-05-28 03:59:40,66.887,1117.827,1184.715
Zone-9,21.270239,81.60931,0,0.109,23.81,2025-07-28 19:18:40,325.779,10432.494,10758.273
Zone-2,21.236841,81.614843,0,0.017,28.67,2025-04-02 08:09:29,342.499,11137.598,11480.097
Zone-2,21.247846,81.619283,0,0.064,22.89,2025-08-11 10:04:54,87.87,3766.649,3854.519
Zone-7,21.247131,81.607641,0,0.016,26.33,2025-08-16 14:39:47,79.38,6071.292,6150.672
Zone-3,21.275625,81.649063,0,0.097,12.03,2025-07-09 20:49:44,661.039,10441.48,11102.519
Zone-4,21.230516,81.636329,0,0.097,15.22,2025-07-31 10:24:41,915.825,13583.376,14499.201
Zone-5,21.251936,81.613155,0,0.131,17.9,2025-04-27 11:47:55,203.336,2804.193,3007.529
Zone-6,21.274737,81.618136,0,0.102,18.54,2025-03-18 12:51:55,278.988,12282.851,12561.839
Zone-9,21.271943,81.616435,0,0.012,18.59,2025-05-22 23:41:54,189.416,5560.844,5750.26
Zone-9,21.270286,81.614314,0,0.025,16.91,2025-05-15 12:54:10,126.823,2672.518,2799.341
Zone-10,21.248416,81.646118,0,0.121,11.01,2025-06-01 13:52:01,-38.152,12170.957,12132.805
Zone-4,21.229329,81.641035,0,0.064,20.95,2025-10-16 07:21:31,366.115,4432.092,4798.206
Zone-11,21.260245,81.597694,0,0.032,20.29,2025-11-03 19:26:28,-232.189,23451.127,23218.937
Zone-5,21.25931,81.619861,0,0.068,19.11,2025-10-01 21:33:26,585.422,8279.026,8864.448
Zone-5,21.254325,81.606027,0,0.055,12.11,2025-03-29 17:23:42,811.908,16051.928,16863.836
Zone-11,21.258875,81.59904,0,0.01,24.31,2025-06-14 05:54:12,-39.274,8851.225,8811.951
Zone-7,21.251662,81.601,0,0.084,20.88,2025-08-02 08:12:46,-58.642,23904.342,23845.7
Zone-3,21.272844,81.643678,0,0.094,11.81,2025-02-04 14:51:23,344.511,26601.99,26946.5
Zone-9,21.260595,81.606244,0,0.046,17.07,2025-01-08 06:28:06,-51.736,5612.164,5560.428
Zone-11,21.260383,81.597627,0,0.041,10.53,2025-10-26 15:15:07,749.419,19491.049,20240.468
Zone-12,21.235073,81.64989,1,0.016,11.0,2025-08-06 11:51:37,285.327,9393.636,9678.963
Zone-10,21.239645,81.642489,0,0.003,16.93,2025-03-27 15:53:05,-46.98,4744.932,4697.952
Zone-1,21.265224,81.628575,0,0.114,11.15,2025-07-02 02:10:26,321.007,7503.8,7824.808
Zone-6,21.284615,81.620275,0,0.026,22.02,2025-08-04 13:47:32,41.92,2589.366,2631.285
Zone-3,21.279899,81.647466,0,0.146,24.35,2025-01-26 08:31:08,84.701,3402.376,3487.077
Zone-3,21.274928,81.645094,0,0.019,18.61,2025-02-23 10:31:16,20.287,682.093,702.38
Zone-2,21.241892,81.619597,0,0.077,16.11,2025-06-26 20:47:10,785.211,16956.362,17741.573
Zone-4,21.231841,81.637548,0,0.064,27.14,2025-08-29 16:38:23,69.127,2446.708,2515.834
Zone-12,21.238119,81.648401,0,0.027,14.07,2025-02-01 14:46:29,291.767,17837.892,18129.66
Zone-7,21.243659,81.606426,0,0.097,28.92,2025-09-11 20:19:17,112.566,3099.76,3212.326
Zone-4,21.227262,81.644142,0,0.039,21.53,2025-05-22 11:17:09,61.399,11644.612,11706.012
Zone-8,21.234769,81.625034,0,2.172,60.52,2025-04-02 00:37:21,8127.464,7919.721,16047.185
Zone-12,21.240192,81.659046,0,0.04,15.19,2025-04-27 07:36:50,-190.403,19230.696,19040.293
Zone-12,21.242236,81.65849,0,0.142,29.72,2025-08-07 00:19:48,793.507,2097.403,2890.91
Zone-4,21.232751,81.636288,0,0.115,25.4,2025-01-29 13:20:47,539.28,4532.124,5071.404
Zone-9,21.270453,81.604247,0,0.12,17.92,2025-07-03 18:24:53,489.81,12752.828,13242.638
Zone-2,21.241403,81.619655,0,0.013,20.23,2025-08-15 07:31:33,-77.21,7798.249,7721.038
Zone-10,21.243176,81.645726,0,0.13,13.1,2025-01-24 09:23:13,676.27,6995.343,7671.613
Zone-11,21.264044,81.599668,0,0.114,12.07,2025-06-12 20:48:18,213.66,5064.336,5277.995
Zone-11,21.264735,81.601235,0,0.051,22.42,2025-04-01 10:11:38,17.235,903.218,920.453
Zone-7,21.251444,81.609195,0,0.133,21.88,2025-04-03 09:49:51,975.836,14051.004,15026.84
Zone-5,21.253984,81.612348,0,0.148,26.42,2025-08-22 04:13:39,-70.867,14857.617,14786.75
Zone-2,21.247181,81.610157,0,0.022,12.43,2025-05-19 23:44:43,-30.159,3046.084,3015.925
Zone-9,21.271979,81.611534,1,0.009,24.03,2025-08-19 13:22:06,156.405,6682.75,6839.154
Zone-4,21.227397,81.640007,0,0.024,10.5,2025-06-15 02:34:56,24.196,345.834,370.03
Zone-5,21.255927,81.615289,0,0.0,24.64,2025-08-08 03:09:33,99.383,2296.222,2395.605
Zone-3,21.273555,81.648903,1,4.341,25.89,2025-06-02 14:37:40,2884.056,0.0,2884.056
Zone-4,21.231995,81.643102,0,0.126,12.82,2025-06-26 20:56:14,658.784,12206.161,12864.945
Zone-5,21.256701,81.612403,0,0.058,25.06,2025-01-24 13:07:51,533.446,14782.371,15315.817
Zone-10,21.238753,81.653007,0,0.063,15.54,2025-08-07 15:28:51,93.746,5553.016,5646.762
Zone-9,21.261684,81.612598,0,0.102,28.62,2025-01-14 18:13:24,229.49,20896.46,21125.95
Zone-2,21.238599,81.619021,0,0.09,21.33,2025-07-14 23:21:38,729.597,7950.36,8679.957
Zone-9,21.279103,81.611625,0,0.135,10.91,2025-07-11 15:54:03,265.214,5193.45,5458.664
Zone-7,21.246542,81.607771,0,0.029,21.5,2025-10-28 09:10:27,271.834,4235.761,4507.595
Zone-7,21.249054,81.604522,0,0.01,23.81,2025-09-06 03:27:42,-51.401,9242.477,9191.076
Zone-10,21.238264,81.642164,1,0.097,14.87,2025-03-15 02:27:53,379.012,3744.15,4123.162
Zone-3,21.270035,81.64671,0,0.042,28.98,2025-03-13 10:56:11,-26.392,6816.655,6790.263
Zone-11,21.256428,81.603735,0,0.024,13.57,2025-03-07 00:06:37,2.501,1460.769,1463.27
Zone-4,21.228886,81.64527,0,0.028,29.16,2025-07-14 16:00:08,-31.543,6743.088,6711.545
Zone-12,21.242046,81.656462,0,0.133,19.35,2025-09-24 10:23:21,251.054,732.033,983.087
Zone-9,21.271255,81.604062,1,6.179,79.11,2025-07-02 20:26:08,24981.074,0.0,24981.074
Zone-3,21.284497,81.647757,0,2.393,62.8,2025-07-17 03:56:10,3538.34,123.134,3661.473
Zone-11,21.261938,81.60107,0,0.014,23.34,2025-03-31 21:06:56,-51.244,5175.601,5124.357
