zone_id,latitude,longitude,Predicted_Leak,flowrate_lps,leak_pressure_psi,timestamp,usage_difference,water_consumed_litres,water_supplied_litres,Dummy_Leak
Zone-3,21.277845,81.644005,0,0.137,12.25,2025-01-12 17:21:05,224.345,8594.082,8818.427,No
Zone-2,21.242002,81.616404,0,0.106,27.44,2025-09-13 12:38:51,442.496,7852.189,8294.685,No
Zone-8,21.238169,81.631009,0,0.15,24.98,2025-04-15 07:23:15,1058.187,13317.705,14375.892,No
Zone-7,21.253758,81.598106,0,0.115,27.55,2025-07-19 09:47:27,12.353,3401.229,3413.581,No
Zone-3,21.279841,81.647505,0,0.127,27.28,2025-02-02 17:50:16,852.724,5165.083,6017.807,No
Zone-9,21.276356,81.609436,0,0.126,18.3,2025-01-04 04:13:08,186.97,2346.325,2533.295,No
Zone-8,21.233053,81.627871,0,0.067,28.55,2025-06-22 23:49:27,685.864,12991.533,13677.397,No
Zone-4,21.229491,81.644579,0,0.046,16.47,2025-05-04 09:58:46,382.734,17523.879,17906.613,No
Zone-6,21.280872,81.616085,0,0.076,13.24,2025-03-15 06:22:03,578.98,29364.752,29943.732,No
Zone-7,21.253878,81.606885,0,0.015,16.06,2025-01-09 02:23:49,-47.929,4840.822,4792.893,No
Zone-10,21.237819,81.650542,0,0.138,13.03,2025-06-18 15:02:27,227.823,1509.527,1737.349,No
Zone-7,21.254922,81.599647,0,0.122,16.25,2025-03-23 18:18:17,396.57,12249.701,12646.271,No
Zone-7,21.250205,81.601732,0,0.149,22.89,2025-08-14 15:23:20,200.155,5753.479,5953.634,No
Zone-8,21.235466,81.62457,0,0.139,25.47,2025-05-08 14:19:29,70.887,11218.23,11289.117,No
Zone-3,21.281683,81.657819,0,0.052,29.81,2025-01-13 01:42:21,91.967,6316.773,6408.74,No
Zone-11,21.263663,81.602678,0,0.016,17.87,2025-03-10 16:07:17,-87.183,8805.472,8718.289,No
Zone-11,21.260528,81.592131,0,0.04,21.25,2025-01-10 09:37:26,374.558,6292.68,6667.237,No
Zone-10,21.242785,81.646253,0,0.045,25.6,2025-09-28 08:15:14,183.002,4143.595,4326.598,No
Zone-10,21.242356,81.649296,0,0.12,14.22,2025-06-02 11:37:05,548.089,6454.01,7002.098,No
Zone-11,21.266568,81.604039,0,0.078,19.58,2025-09-04 07:31:34,322.505,7515.74,7838.245,No
Zone-10,21.238192,81.642755,1,2.453,51.5,2025-02-28 09:34:51,8174.887,4704.688,12879.575,No
Zone-6,21.275705,81.621833,0,0.077,26.28,2025-08-20 20:10:17,739.726,14202.18,14941.906,No
Zone-7,21.252971,81.600756,0,0.115,21.64,2025-05-02 18:49:24,822.563,9623.274,10445.837,No
Zone-3,21.27502,81.648062,0,0.141,16.46,2025-09-29 03:07:50,626.75,8712.788,9339.538,No
Zone-11,21.252482,81.592812,0,0.091,21.52,2025-05-30 11:18:36,-89.141,9003.243,8914.102,No
Zone-8,21.243608,81.627815,0,0.077,16.0,2025-09-21 17:57:38,126.552,8734.765,8861.317,No
Zone-3,21.275766,81.651941,0,0.062,20.69,2025-03-18 22:44:01,966.255,14635.927,15602.182,No
Zone-8,21.232227,81.621023,0,0.005,16.09,2025-08-09 12:10:47,-62.1,6272.083,6209.983,No
Zone-2,21.24568,81.61432,0,0.102,22.15,2025-01-19 12:54:09,544.496,18897.681,19442.177,No
Zone-3,21.276203,81.648821,1,3.046,79.41,2025-05-23 19:05:54,4080.167,0.0,4080.167,No
Zone-5,21.253262,81.618939,0,2.987,76.87,2025-01-07 01:45:40,10413.198,0.0,10413.198,No
Zone-11,21.264927,81.602048,0,0.127,22.5,2025-04-07 16:55:24,389.763,9968.414,10358.177,No
Zone-9,21.266861,81.612405,0,0.078,17.05,2025-06-14 09:01:13,151.871,4636.53,4788.401,No
Zone-9,21.27481,81.60328,0,0.079,18.22,2025-02-28 13:02:40,258.09,2802.702,3060.793,No
Zone-6,21.280047,81.62211,0,0.015,18.65,2025-04-18 06:22:41,611.099,23040.356,23651.455,No
Zone-9,21.274118,81.603677,0,0.028,20.47,2025-04-06 12:33:11,-87.145,8801.618,8714.473,No
Zone-4,21.230761,81.638482,0,0.089,14.67,2025-04-09 03:09:50,-222.196,22441.79,22219.594,No
Zone-4,21.223939,81.641845,0,0.009,27.65,2025-09-02 00:50:32,-83.286,8411.84,8328.555,No
Zone-3,21.271312,81.646137,0,0.15,13.91,2025-08-15 19:08:40,363.092,11693.092,12056.184,No
Zone-10,21.236855,81.64519,0,0.13,24.15,2025-02-27 14:34:17,151.483,1489.006,1640.49,No
Zone-5,21.260184,81.610571,1,3.854,38.24,2025-07-07 03:08:50,1182.9,0.0,1182.9,No
Zone-3,21.274212,81.648566,0,0.049,12.53,2025-01-07 01:41:06,302.214,8909.683,9211.897,No
Zone-3,21.276974,81.643125,0,0.014,11.92,2025-01-22 18:18:54,61.953,13245.509,13307.462,No
Zone-4,21.228464,81.639459,0,0.132,17.41,2025-07-13 19:00:39,1025.461,25348.018,26373.479,No
Zone-9,21.277312,81.608574,0,0.005,16.71,2025-09-22 04:10:21,720.443,15287.282,16007.725,No
Zone-7,21.25184,81.605906,0,0.141,24.79,2025-06-29 16:47:06,1158.15,9154.524,10312.673,No
Zone-3,21.275075,81.650091,0,0.046,29.76,2025-06-24 12:33:51,55.877,4618.76,4674.636,No
Zone-6,21.280499,81.621031,0,0.13,24.95,2025-06-05 13:47:37,219.839,11743.966,11963.805,No
Zone-12,21.237224,81.653424,0,0.113,20.46,2025-05-07 10:06:53,687.631,21500.84,22188.472,No
Zone-8,21.239532,81.630577,0,0.109,23.33,2025-08-05 07:28:36,1226.238,17591.24,18817.478,No
Zone-3,21.271267,81.652013,0,0.102,11.44,2025-09-18 20:36:23,529.937,28852.688,29382.625,No
Zone-6,21.281696,81.620158,0,0.066,27.6,2025-08-12 05:38:07,342.539,5363.25,5705.789,No
Zone-2,21.243085,81.616931,0,0.082,10.35,2025-08-13 12:35:47,547.984,6548.552,7096.536,No
Zone-12,21.234918,81.658853,0,0.061,13.39,2025-04-03 16:15:42,91.998,1213.653,1305.651,No
Zone-10,21.240768,81.642824,0,0.055,10.56,2025-09-13 00:00:25,-67.763,6844.086,6776.323,No
Zone-4,21.226972,81.638078,0,0.118,21.65,2025-07-06 03:21:10,1072.692,21468.185,22540.877,No
Zone-3,21.276142,81.649083,0,0.08,22.26,2025-08-03 04:21:22,421.966,15412.515,15834.481,No
Zone-3,21.275574,81.641553,0,0.017,20.85,2025-08-11 11:26:31,-37.378,3775.14,3737.762,No
Zone-12,21.233839,81.662934,0,0.053,27.88,2025-10-28 00:02:37,140.708,10401.188,10541.896,No
Zone-4,21.237833,81.643394,0,0.103,29.51,2025-06-27 11:58:39,-86.093,31823.063,31736.97,No
Zone-11,21.261063,81.607803,0,0.044,28.71,2025-10-01 23:16:59,134.942,12359.36,12494.302,No
Zone-5,21.252736,81.616637,0,0.03,21.68,2025-02-28 17:05:04,143.708,4898.314,5042.022,No
Zone-7,21.25069,81.605986,0,0.047,21.59,2025-03-15 00:17:34,148.136,4437.876,4586.012,No
Zone-10,21.25085,81.649303,0,0.146,20.13,2025-08-22 00:20:19,333.021,21372.496,21705.517,No
Zone-7,21.250927,81.605289,0,0.0,24.64,2025-07-22 22:49:11,362.695,8379.964,8742.658,No
Zone-8,21.22972,81.629045,0,0.047,28.2,2025-10-18 09:23:37,-86.056,13439.85,13353.794,No
Zone-12,21.237547,81.653644,0,0.055,23.41,2025-02-15 00:16:34,66.65,849.029,915.679,No
Zone-6,21.281274,81.615614,0,0.097,19.94,2025-04-11 20:12:25,1299.853,14885.611,16185.464,No
Zone-12,21.238304,81.654602,0,0.055,22.65,2025-10-15 21:16:29,660.559,17307.224,17967.783,No
Zone-11,21.262638,81.604535,0,0.092,11.31,2025-07-23 18:21:05,48.127,3908.713,3956.84,No
Zone-1,21.265653,81.626274,0,0.006,18.53,2025-02-28 10:49:12,-102.31,15904.551,15802.241,No
Zone-7,21.243544,81.605852,1,0.117,26.17,2025-05-14 12:35:54,219.997,786.681,1006.678,No
Zone-3,21.274482,81.661864,0,0.004,20.97,2025-08-23 08:47:29,-79.323,8011.599,7932.276,No
Zone-2,21.250914,81.625351,0,0.117,14.93,2025-05-30 11:20:05,583.785,13477.381,14061.167,No
Zone-9,21.270099,81.608798,0,0.013,20.98,2025-10-17 19:57:02,-60.405,7527.001,7466.596,No
Zone-9,21.280841,81.612079,0,0.118,14.0,2025-05-08 08:29:52,-55.399,5891.194,5835.795,No
Zone-9,21.265455,81.609219,0,0.142,29.95,2025-05-12 01:50:52,1167.631,26972.073,28139.703,No
Zone-6,21.277567,81.621452,0,0.025,17.59,2025-08-25 22:22:41,-56.934,5750.365,5693.43,No
Zone-11,21.263315,81.604215,0,0.044,25.34,2025-04-07 10:40:42,329.868,6782.322,7112.189,No
Zone-7,21.247001,81.609629,0,0.112,21.48,2025-10-09 15:32:31,175.418,2281.628,2457.045,No
Zone-6,21.279892,81.617285,0,0.019,22.89,2025-03-23 15:33:15,186.113,13297.674,13483.787,No
Zone-8,21.23966,81.625018,0,0.125,28.37,2025-08-03 02:09:46,261.155,4785.671,5046.826,No
Zone-7,21.248492,81.603691,0,0.0,27.48,2025-09-09 16:13:49,35.693,4484.285,4519.978,No
Zone-7,21.251351,81.606432,1,0.616,50.62,2025-04-18 04:09:03,2547.771,4263.777,6811.547,No
Zone-6,21.280139,81.612126,0,0.082,11.75,2025-10-12 10:05:16,-47.495,7157.184,7109.69,No
Zone-3,21.269914,81.644388,0,0.04,20.39,2025-10-05 03:09:29,-110.892,11651.614,11540.722,No
Zone-10,21.248593,81.649499,0,0.055,19.72,2025-04-21 21:46:09,1129.358,26364.867,27494.225,No
Zone-11,21.257897,81.60013,0,0.082,12.67,2025-08-16 07:59:39,692.195,16367.724,17059.919,No
Zone-8,21.236962,81.629557,1,1.984,27.56,2025-05-24 21:07:47,2557.823,0.0,2557.823,No
Zone-5,21.257379,81.615339,0,0.064,16.63,2025-10-13 09:31:31,-150.636,28079.47,27928.834,No
Zone-6,21.282672,81.617002,0,0.138,29.36,2025-05-09 06:12:07,379.379,4529.304,4908.683,No
Zone-3,21.275339,81.64207,0,0.001,25.35,2025-08-28 21:43:17,21.453,26323.149,26344.603,No
Zone-5,21.256056,81.609865,0,0.096,26.94,2025-10-29 00:34:37,299.304,15937.025,16236.33,No
Zone-8,21.232543,81.623388,0,0.041,28.76,2025-08-27 02:21:26,54.12,7833.748,7887.868,No
Zone-11,21.263905,81.602683,0,0.077,20.89,2025-07-06 08:34:25,294.426,3964.273,4258.698,No
Zone-2,21.238957,81.620286,0,0.136,13.23,2025-02-02 22:11:24,442.999,4177.079,4620.078,No
Zone-9,21.270306,81.613404,0,0.12,28.69,2025-10-11 00:10:07,415.802,17747.011,18162.813,No
Zone-8,21.239843,81.631977,0,0.039,16.13,2025-10-07 13:13:12,82.128,1524.13,1606.258,No
Zone-10,21.250372,81.648934,0,0.003,25.67,2025-10-26 01:31:34,-11.6,2744.748,2733.149,No
Zone-9,21.275476,81.608423,0,0.089,22.22,2025-07-28 00:38:15,74.928,1652.128,1727.056,No
Zone-11,21.261414,81.594838,0,0.077,22.08,2025-04-29 09:16:59,141.004,2081.462,2222.466,No
Zone-5,21.254122,81.61116,0,0.0,11.78,2025-06-12 14:31:22,-44.365,8105.12,8060.755,No
Zone-10,21.23659,81.642306,0,0.062,29.05,2025-02-23 13:00:58,440.168,9725.15,10165.317,No
Zone-1,21.267721,81.63677,0,0.064,10.75,2025-05-15 20:10:25,191.876,5785.137,5977.013,No
Zone-12,21.238523,81.657261,0,0.063,16.36,2025-09-17 09:51:41,476.255,21758.424,22234.679,No
Zone-7,21.254776,81.603652,1,5.603,75.46,2025-06-12 17:33:41,20293.943,0.0,20293.943,Yes
Zone-11,21.255721,81.603218,0,0.121,27.94,2025-06-22 09:58:07,583.445,11752.559,12336.003,No
Zone-10,21.240478,81.647491,0,0.043,26.05,2025-03-29 15:33:23,170.83,30080.404,30251.235,No
Zone-8,21.233142,81.63339,0,0.015,15.15,2025-08-19 14:40:36,-55.785,5634.264,5578.479,No
Zone-9,21.269899,81.606858,0,0.003,22.17,2025-06-23 00:53:28,242.663,15111.773,15354.435,No
Zone-8,21.239722,81.639114,1,3.24,62.91,2025-02-27 17:00:34,7547.769,0.0,7547.769,No
Zone-9,21.274987,81.60132,0,0.021,27.37,2025-02-21 09:14:08,168.638,16175.005,16343.643,No
Zone-1,21.265431,81.632083,0,0.05,27.7,2025-02-17 12:10:43,216.201,3385.079,3601.279,No
Zone-6,21.274293,81.618076,0,0.033,20.15,2025-11-01 23:50:00,151.824,22513.607,22665.431,No
Zone-6,21.274015,81.616327,0,0.015,14.64,2025-09-21 15:47:07,-101.119,16426.093,16324.973,No
Zone-3,21.277006,81.6527,0,0.037,16.22,2025-10-01 01:41:31,238.823,17629.589,17868.413,No
Zone-8,21.236431,81.632243,0,0.121,26.2,2025-09-04 21:00:30,92.521,12267.311,12359.832,No
Zone-1,21.263881,81.628142,1,3.538,57.74,2025-05-04 13:37:05,7128.099,0.0,7128.099,No
Zone-6,21.284368,81.614094,1,5.5,77.68,2025-02-19 15:07:27,10876.668,0.0,10876.668,No
Zone-7,21.246025,81.600307,0,0.139,25.04,2025-09-30 20:37:45,618.976,3389.701,4008.677,No
Zone-7,21.253628,81.611324,0,0.073,11.92,2025-10-04 02:27:39,180.825,5218.636,5399.461,No
Zone-6,21.278292,81.625358,0,0.089,18.96,2025-09-16 11:05:55,86.381,3786.359,3872.739,No
Zone-6,21.279841,81.625551,0,0.135,28.4,2025-10-06 10:20:35,324.782,3993.048,4317.831,No
Zone-3,21.274905,81.646034,0,0.031,15.02,2025-07-29 04:17:02,-57.49,5806.531,5749.04,No
Zone-3,21.268571,81.644283,0,0.112,10.41,2025-07-03 16:33:30,208.604,17389.584,17598.188,No
Zone-1,21.266945,81.630014,0,0.105,20.13,2025-01-27 03:34:22,285.965,5856.616,6142.582,No
Zone-4,21.228448,81.640325,0,0.012,23.44,2025-07-19 17:10:00,-119.215,12040.67,11921.455,No
Zone-10,21.249496,81.64879,0,0.121,15.58,2025-03-27 15:34:10,799.35,15455.373,16254.723,No
Zone-12,21.241869,81.652823,0,0.019,21.31,2025-03-28 11:37:23,27.873,765.251,793.124,No
Zone-8,21.234114,81.628371,0,0.084,12.32,2025-02-24 07:32:36,618.774,18157.943,18776.717,No
Zone-5,21.25081,81.619153,0,0.011,29.07,2025-01-18 15:56:54,-68.249,9141.022,9072.773,No
Zone-9,21.272583,81.612498,0,0.02,16.02,2025-06-28 21:07:44,-97.132,9810.282,9713.151,No
Zone-12,21.245215,81.653686,0,0.102,14.25,2025-02-08 16:22:25,230.28,6489.42,6719.7,No
Zone-6,21.278949,81.625895,0,0.076,19.62,2025-06-10 02:01:04,314.686,8526.387,8841.072,No
Zone-2,21.235932,81.617251,0,0.063,24.88,2025-06-06 10:50:28,681.693,8908.752,9590.444,No
Zone-7,21.246464,81.605572,0,0.135,15.77,2025-11-04 12:30:26,-6.481,24543.34,24536.86,No
Zone-9,21.263021,81.612882,1,4.891,96.5,2025-06-11 06:44:01,4900.592,0.0,4900.592,Yes
Zone-11,21.25926,81.597522,0,0.055,27.91,2025-10-04 10:51:07,-224.442,22668.611,22444.17,No
Zone-1,21.263386,81.635288,0,0.065,19.36,2025-05-14 05:43:05,1104.309,28227.513,29331.822,No
Zone-2,21.24371,81.618141,0,0.104,22.2,2025-10-27 04:33:20,285.353,3872.906,4158.259,No
Zone-10,21.243421,81.644548,0,0.026,15.04,2025-09-10 19:28:33,198.532,12657.24,12855.773,No
Zone-2,21.246265,81.620872,0,0.126,13.62,2025-06-15 14:17:23,111.05,11228.094,11339.144,No
Zone-10,21.240966,81.64383,0,0.021,19.99,2025-09-16 23:50:39,-59.664,6026.095,5966.431,No
Zone-4,21.234025,81.637692,0,0.071,18.24,2025-01-23 11:54:06,108.541,4695.632,4804.174,No
Zone-7,21.254808,81.605035,0,0.043,23.74,2025-02-20 18:49:43,265.73,1694.616,1960.346,No
Zone-9,21.270646,81.608983,0,0.048,13.39,2025-09-27 13:47:23,206.319,2822.535,3028.854,No
Zone-2,21.239883,81.620662,0,0.122,13.58,2025-02-03 19:09:16,392.373,6033.476,6425.85,No
Zone-7,21.251752,81.604994,0,0.005,10.42,2025-05-09 17:44:55,244.202,28364.051,28608.253,No
Zone-2,21.243141,81.617844,0,0.013,29.07,2025-08-11 01:44:42,8.583,311.45,320.034,No
Zone-11,21.259121,81.601834,0,0.02,16.64,2025-05-04 02:07:47,-111.27,15102.132,14990.862,No
Zone-12,21.23802,81.650936,0,0.053,26.74,2025-09-18 18:22:20,462.278,12912.175,13374.453,No
Zone-3,21.277103,81.651629,0,0.051,29.4,2025-06-04 09:01:04,-83.242,8651.1,8567.857,No
Zone-9,21.274797,81.609871,0,0.087,14.42,2025-10-19 05:33:20,563.913,20010.28,20574.193,No
Zone-3,21.269018,81.650809,0,0.106,21.25,2025-02-15 15:40:56,46.766,6562.207,6608.973,No
Zone-10,21.244126,81.639902,0,0.046,23.07,2025-08-25 18:24:15,415.069,10618.822,11033.891,No
Zone-1,21.265866,81.632466,0,0.11,10.37,2025-08-13 11:13:50,405.672,9365.511,9771.183,No
Zone-8,21.238986,81.63743,1,0.138,19.61,2025-06-27 15:09:50,851.319,2584.638,3435.957,No
Zone-2,21.242037,81.619517,0,0.102,11.27,2025-08-02 14:20:41,480.118,20059.958,20540.076,No
Zone-11,21.254513,81.597162,0,0.099,11.4,2025-07-10 23:12:59,170.064,857.128,1027.191,No
Zone-12,21.23531,81.654419,0,0.052,28.74,2025-03-13 13:27:20,299.62,6078.853,6378.473,No
Zone-7,21.255566,81.604151,0,0.088,25.57,2025-01-05 19:01:22,65.843,11851.122,11916.965,No
Zone-1,21.262437,81.633704,0,0.013,25.63,2025-07-06 05:26:01,-70.786,7149.382,7078.596,No
Zone-11,21.257012,81.59352,0,0.112,14.56,2025-04-21 10:37:07,-38.934,23338.94,23300.006,No
Zone-2,21.249533,81.613499,0,0.049,12.67,2025-02-21 12:51:06,680.761,9342.997,10023.758,No
Zone-11,21.259258,81.598713,0,0.026,15.92,2025-03-01 19:06:53,48.14,1876.933,1925.073,No
Zone-7,21.249865,81.606745,1,1.172,41.29,2025-03-06 09:35:16,4791.089,9937.06,14728.149,No
Zone-7,21.25619,81.612184,0,0.133,29.11,2025-01-23 18:31:17,239.997,1394.733,1634.73,No
Zone-12,21.247951,81.652554,0,0.146,10.8,2025-06-19 04:51:17,367.042,1758.499,2125.541,No
Zone-1,21.268524,81.632484,0,0.018,17.32,2025-01-09 22:05:48,32.284,5668.51,5700.794,No
Zone-5,21.256742,81.613984,0,0.08,14.07,2025-06-30 13:31:14,396.925,2772.672,3169.596,No
Zone-6,21.28643,81.621666,1,4.523,40.0,2025-02-03 03:06:52,17839.947,0.0,17839.947,No
Zone-11,21.258173,81.600288,0,0.035,11.53,2025-06-23 11:06:33,-46.715,10276.31,10229.595,No
Zone-5,21.247269,81.614,0,0.098,19.13,2025-08-21 12:06:05,488.37,16342.928,16831.298,No
Zone-6,21.283022,81.620837,0,0.046,27.54,2025-05-02 03:01:43,156.667,5185.847,5342.514,No
Zone-10,21.236939,81.647939,0,0.009,24.11,2025-06-19 02:00:42,110.867,5832.454,5943.321,No
Zone-10,21.244834,81.648738,0,0.103,21.45,2025-05-07 22:41:36,428.413,8996.952,9425.365,No
Zone-10,21.242567,81.64737,0,0.007,13.0,2025-08-20 13:12:30,-52.194,5271.547,5219.353,No
Zone-6,21.277063,81.623129,0,0.032,27.78,2025-04-07 09:58:50,146.301,3067.117,3213.419,No
Zone-3,21.273546,81.650405,0,0.04,13.37,2025-02-04 04:22:31,132.328,3525.06,3657.388,No
Zone-4,21.237953,81.649122,0,0.034,20.88,2025-08-17 16:30:25,-67.59,7626.186,7558.596,No
Zone-2,21.246017,81.61624,1,2.933,27.53,2025-05-26 14:26:21,7008.514,4828.556,11837.07,No
Zone-11,21.254655,81.601939,0,0.081,16.77,2025-09-28 14:40:26,533.44,24579.626,25113.066,No
Zone-1,21.262806,81.633065,0,0.126,24.33,2025-09-03 22:13:44,1499.774,28100.124,29599.898,No
Zone-3,21.275677,81.646213,0,0.125,25.54,2025-03-23 21:19:38,1427.53,25294.412,26721.943,No
Zone-8,21.231775,81.633035,0,0.071,18.98,2025-04-01 00:03:56,78.728,5557.777,5636.505,No
Zone-12,21.233782,81.656255,0,0.097,21.29,2025-10-27 10:09:12,290.832,14850.916,15141.748,No
Zone-8,21.241221,81.628735,0,0.02,15.89,2025-09-03 07:59:03,73.829,6260.052,6333.881,No
Zone-4,21.22741,81.642356,0,0.069,10.74,2025-09-06 18:24:12,404.151,7598.47,8002.621,No
Zone-4,21.234569,81.635517,1,5.46,50.38,2025-01-10 04:34:06,15644.424,0.0,15644.424,No
Zone-6,21.281423,81.623323,0,0.023,28.54,2025-01-24 07:47:13,116.922,12471.423,12588.345,No
Zone-1,21.269465,81.631753,0,0.127,10.28,2025-07-28 17:14:35,257.09,7249.092,7506.182,No
Zone-8,21.245155,81.632096,0,0.001,16.67,2025-07-21 00:09:23,87.372,9642.916,9730.288,No
Zone-2,21.242903,81.62216,0,0.12,21.59,2025-03-10 18:29:18,518.162,1064.826,1582.988,No
Zone-11,21.263239,81.596226,0,0.116,22.45,2025-02-04 16:20:04,569.001,8866.873,9435.874,No
Zone-4,21.230972,81.640654,0,0.096,24.93,2025-08-03 23:56:37,99.995,1681.269,1781.264,No
Zone-5,21.251382,81.611737,0,0.108,16.33,2025-05-01 18:15:27,36.356,6045.236,6081.592,No
Zone-6,21.271954,81.623717,0,0.026,20.17,2025-02-01 03:44:00,392.913,4303.044,4695.957,No
Zone-10,21.241318,81.653993,0,0.074,28.16,2025-09-02 14:10:03,388.24,14971.624,15359.863,No
Zone-12,21.241639,81.654035,0,0.069,27.29,2025-09-28 10:29:31,221.014,12231.234,12452.248,No
Zone-7,21.251024,81.608931,0,0.063,17.66,2025-03-15 22:44:56,44.406,4073.754,4118.16,No
Zone-1,21.258448,81.629101,0,0.035,21.99,2025-08-25 02:49:15,154.173,4543.319,4697.492,No
Zone-7,21.244997,81.606484,0,0.013,22.14,2025-04-09 18:18:10,-26.781,24165.07,24138.289,No
Zone-7,21.242398,81.599026,0,0.108,21.82,2025-05-28 03:59:40,91.896,3635.439,3727.335,No
Zone-9,21.264772,81.610744,0,0.049,21.26,2025-07-28 19:18:40,-130.278,13158.077,13027.799,No
Zone-2,21.247848,81.621356,0,0.015,14.5,2025-04-02 08:09:29,-54.769,10943.946,10889.176,No
Zone-2,21.243661,81.62108,0,0.104,27.35,2025-08-11 10:04:54,180.625,1024.667,1205.292,No
Zone-7,21.250157,81.608174,0,0.027,21.94,2025-08-16 14:39:47,55.233,10589.537,10644.77,No
Zone-3,21.277112,81.658444,0,0.092,13.7,2025-07-09 20:49:44,815.723,27164.172,27979.895,No
Zone-4,21.232541,81.639397,0,0.142,22.38,2025-07-31 10:24:41,210.491,10769.037,10979.527,No
Zone-5,21.255179,81.617133,0,0.056,29.02,2025-04-27 11:47:55,153.877,3377.343,3531.219,No
Zone-6,21.277334,81.623351,0,0.052,26.72,2025-03-18 12:51:55,-150.165,15166.656,15016.491,No
Zone-9,21.269144,81.61501,0,0.124,13.15,2025-05-22 23:41:54,828.119,19235.445,20063.564,No
Zone-9,21.27357,81.604888,0,0.104,22.05,2025-05-15 12:54:10,553.909,5820.252,6374.161,No
Zone-10,21.243125,81.646608,0,0.03,12.2,2025-06-01 13:52:01,194.907,9705.216,9900.123,No
Zone-4,21.233588,81.638147,0,0.003,29.45,2025-10-16 07:21:31,-15.043,19673.646,19658.603,No
Zone-11,21.26304,81.595726,0,0.137,20.26,2025-11-03 19:26:28,934.144,11994.265,12928.41,No
Zone-5,21.255831,81.618293,0,0.01,13.71,2025-10-01 21:33:26,38.231,1848.678,1886.909,No
Zone-5,21.258615,81.617106,0,0.049,10.1,2025-03-29 17:23:42,661.838,19734.062,20395.899,No
Zone-11,21.255609,81.600025,0,0.029,14.44,2025-06-14 05:54:12,852.589,13185.252,14037.842,No
Zone-7,21.249363,81.598972,0,0.051,29.25,2025-08-02 08:12:46,602.607,19927.978,20530.585,No
Zone-3,21.277675,81.651787,0,0.12,16.81,2025-02-04 14:51:23,897.735,11420.39,12318.125,No
Zone-9,21.265772,81.610752,0,0.132,13.98,2025-01-08 06:28:06,367.948,4494.043,4861.991,No
Zone-11,21.260802,81.602436,0,0.054,19.56,2025-10-26 15:15:07,268.446,8700.057,8968.503,No
Zone-12,21.246459,81.652276,0,0.036,19.49,2025-08-06 11:51:37,229.225,11988.257,12217.482,No
Zone-10,21.246792,81.6549,1,5.306,69.39,2025-03-27 15:53:05,1445.057,0.0,1445.057,No
Zone-1,21.27105,81.628907,0,0.086,29.31,2025-07-02 02:10:26,527.182,4419.187,4946.369,No
Zone-6,21.281864,81.616898,0,0.116,29.33,2025-08-04 13:47:32,-50.818,5132.632,5081.814,No
Zone-3,21.276708,81.646382,0,0.051,16.53,2025-01-26 08:31:08,25.121,3899.402,3924.523,No
Zone-3,21.276802,81.647953,1,4.462,49.45,2025-02-23 10:31:16,1659.372,0.0,1659.372,No
Zone-2,21.241642,81.618305,0,0.042,22.86,2025-06-26 20:47:10,117.249,4702.931,4820.18,No
Zone-4,21.229088,81.64499,0,0.15,27.99,2025-08-29 16:38:23,82.173,4318.664,4400.837,No
Zone-12,21.239815,81.660199,0,0.028,16.58,2025-02-01 14:46:29,255.681,29248.478,29504.16,No
Zone-7,21.24955,81.60921,0,0.082,17.64,2025-09-11 20:19:17,102.743,2626.04,2728.783,No
Zone-4,21.225726,81.636981,0,0.052,14.9,2025-05-22 11:17:09,220.205,10254.488,10474.693,No
Zone-8,21.236178,81.632582,0,0.119,23.3,2025-04-02 00:37:21,388.664,16308.162,16696.826,No
Zone-12,21.237693,81.657741,0,0.12,27.05,2025-04-27 07:36:50,311.085,6916.61,7227.695,No
Zone-12,21.242236,81.65849,0,0.142,29.72,2025-08-07 00:19:48,793.507,2097.403,2890.91,No
Zone-4,21.237966,81.637251,0,0.052,27.43,2025-01-29 13:20:47,434.152,9599.678,10033.83,No
Zone-9,21.274154,81.612022,0,0.119,21.55,2025-07-03 18:24:53,1301.64,14568.093,15869.732,No
Zone-2,21.248046,81.61385,0,0.046,17.97,2025-08-15 07:31:33,-269.802,27249.972,26980.171,No
Zone-10,21.243176,81.645726,0,0.13,13.1,2025-01-24 09:23:13,676.27,6995.343,7671.613,No
Zone-11,21.261915,81.599891,0,0.111,25.4,2025-06-12 20:48:18,317.893,4410.851,4728.743,No
Zone-11,21.260822,81.596898,0,0.011,23.96,2025-04-01 10:11:38,57.268,1826.522,1883.79,No
Zone-7,21.26475,81.605729,0,0.096,23.24,2025-04-03 09:49:51,556.501,664.019,1220.52,No
Zone-5,21.25797,81.61245,0,0.095,18.6,2025-08-22 04:13:39,294.571,2886.698,3181.27,No
Zone-2,21.240776,81.612279,0,0.029,24.68,2025-05-19 23:44:43,102.384,3292.319,3394.704,No
Zone-9,21.263706,81.605116,0,0.046,29.5,2025-08-19 13:22:06,73.263,2190.11,2263.373,No
Zone-4,21.227397,81.640007,0,0.024,10.5,2025-06-15 02:34:56,24.196,345.834,370.03,No
Zone-5,21.255653,81.609128,0,0.121,19.28,2025-08-08 03:09:33,113.218,1005.801,1119.019,No
