zone_id,latitude,longitude,timestamp,flowrate_lps,pressure_psi,water_supplied_litres,water_consumed_litres,usage_difference,leak,Predicted_Leak
Shankar Nagar Zone,21.2411,81.6612,2024-01-02 14:10:00,143.27,53.1,85962.6,83620.08,2342.52,0,0
Mowa Zone,21.2542,81.6209,2024-01-02 14:20:00,199.21,49.34,119524.15,107977.86,11546.3,0,0
Telibandha Zone,21.2418,81.6695,2024-01-02 14:30:00,242.36,50.91,145414.11,132309.93,13104.17,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-02 14:40:00,202.03,55.17,121218.62,111182.54,10036.08,0,0
Mowa Zone,21.2542,81.6209,2024-01-02 14:50:00,87.08,42.22,52246.19,46292.08,5954.11,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-02 15:00:00,220.61,38.94,132366.26,129754.77,2611.49,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-02 15:10:00,111.8,35.4,67079.84,57655.28,9424.56,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-02 15:20:00,96.19,55.3,57711.81,50386.74,7325.07,0,0
Amanaka Zone,21.2575,81.6139,2024-01-02 15:30:00,230.03,43.76,138016.1,131094.41,6921.69,0,0
Telibandha Zone,21.2418,81.6695,2024-01-02 15:40:00,233.85,32.92,140311.94,129285.14,11026.81,0,0
Mowa Zone,21.2542,81.6209,2024-01-02 15:50:00,108.57,44.58,65141.16,57285.25,7855.9,0,0
Pandri Zone,21.2514,81.6296,2024-01-02 16:00:00,55.32,43.04,33191.79,30317.49,2874.3,0,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-02 16:10:00,184.81,55.23,110887.12,98846.87,12040.24,0,0
Telibandha Zone,21.2418,81.6695,2024-01-02 16:20:00,135.03,31.42,81018.34,70988.91,10029.42,0,0
Mowa Zone,21.2542,81.6209,2024-01-02 16:30:00,74.45,43.61,44667.37,43417.67,1249.7,0,0
Mowa Zone,21.2542,81.6209,2024-01-02 16:40:00,169.91,26.66,101946.48,91330.36,10616.12,0,0
Pandri Zone,21.2514,81.6296,2024-01-02 16:50:00,77.71,45.16,46626.07,45686.6,939.46,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-02 17:00:00,243.56,47.04,146134.92,138808.98,7325.94,0,0
Mowa Zone,21.2542,81.6209,2024-01-02 17:10:00,50.73,53.74,30437.57,29820.38,617.19,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-02 17:20:00,222.81,57.14,133688.46,129907.02,3781.44,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-02 17:30:00,232.11,46.39,139265.33,121798.05,17467.28,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-02 17:40:00,106.62,36.39,63969.42,54482.07,9487.35,0,0
Pandri Zone,21.2514,81.6296,2024-01-02 17:50:00,179.19,27.01,107516.04,93383.16,14132.88,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-02 18:00:00,81.5,45.52,48901.19,44979.01,3922.18,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-02 18:10:00,242.11,57.52,145264.63,125995.38,19269.24,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-02 18:20:00,149.08,44.69,89449.95,88541.46,908.5,1,1
Telibandha Zone,21.2418,81.6695,2024-01-02 18:30:00,197.71,35.41,118625.79,103585.3,15040.5,0,0
Telibandha Zone,21.2418,81.6695,2024-01-02 18:40:00,126.36,54.77,75813.55,73419.71,2393.83,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-02 18:50:00,159.69,28.93,95815.19,88964.39,6850.81,0,0
Mowa Zone,21.2542,81.6209,2024-01-02 19:00:00,226.61,39.38,135966.95,126902.24,9064.7,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-02 19:10:00,140.69,36.41,84416.16,73621.69,10794.46,0,0
Pandri Zone,21.2514,81.6296,2024-01-02 19:20:00,151.24,30.19,90745.65,84914.68,5830.97,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-02 19:30:00,166.43,39.52,99856.91,84991.68,14865.23,0,0
Pandri Zone,21.2514,81.6296,2024-01-02 19:40:00,214.3,35.3,128577.59,119219.53,9358.07,0,0
Mowa Zone,21.2542,81.6209,2024-01-02 19:50:00,217.48,47.29,130487.13,113287.92,17199.21,1,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-02 20:00:00,113.83,32.05,68300.44,63247.08,5053.36,1,1
Telibandha Zone,21.2418,81.6695,2024-01-02 20:10:00,245.99,52.93,147595.51,137472.32,10123.19,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-02 20:20:00,123.85,55.81,74310.58,66725.49,7585.09,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-02 20:30:00,97.2,39.23,58320.49,50581.65,7738.84,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-02 20:40:00,94.45,46.04,56670.81,48514.84,8155.97,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-02 20:50:00,204.26,57.29,122558.17,113879.67,8678.5,0,0
Mowa Zone,21.2542,81.6209,2024-01-02 21:00:00,157.67,29.34,94599.91,81986.21,12613.7,0,0
Amanaka Zone,21.2575,81.6139,2024-01-02 21:10:00,148.0,34.67,88801.1,81627.14,7173.97,0,0
Telibandha Zone,21.2418,81.6695,2024-01-02 21:20:00,86.29,31.99,51775.31,45925.67,5849.65,0,1
Tatibandh Zone,21.2751,81.5904,2024-01-02 21:30:00,100.47,41.58,60282.35,52206.72,8075.63,0,0
Telibandha Zone,21.2418,81.6695,2024-01-02 21:40:00,85.83,25.38,51498.91,45463.06,6035.86,1,1
Tatibandh Zone,21.2751,81.5904,2024-01-02 21:50:00,74.98,32.87,44988.84,38322.02,6666.82,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-02 22:00:00,142.56,48.16,85535.71,83016.23,2519.49,1,1
Tatibandh Zone,21.2751,81.5904,2024-01-02 22:10:00,157.46,31.52,94476.16,82004.38,12471.77,0,0
Pandri Zone,21.2514,81.6296,2024-01-02 22:20:00,183.78,25.96,110265.92,97386.91,12879.0,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-02 22:30:00,115.94,34.91,69564.88,61349.68,8215.2,0,0
Amanaka Zone,21.2575,81.6139,2024-01-02 22:40:00,203.01,51.31,121804.58,108073.52,13731.06,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-02 22:50:00,70.2,58.0,42121.11,37863.75,4257.36,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-02 23:00:00,220.74,45.92,132442.91,126623.42,5819.49,0,1
Amanaka Zone,21.2575,81.6139,2024-01-02 23:10:00,180.04,38.36,108026.79,92629.42,15397.37,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-02 23:20:00,127.77,33.43,76664.47,69495.24,7169.23,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-02 23:30:00,82.74,29.28,49643.89,45969.06,3674.83,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-02 23:40:00,207.69,59.81,124616.69,111807.93,12808.77,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-02 23:50:00,141.15,51.94,84691.3,73925.27,10766.03,1,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 00:00:00,152.86,28.7,91714.18,88053.89,3660.29,1,1
Tatibandh Zone,21.2751,81.5904,2024-01-03 00:10:00,152.22,57.22,91330.07,85128.77,6201.29,0,0
Telibandha Zone,21.2418,81.6695,2024-01-03 00:20:00,128.52,54.55,77109.18,75209.54,1899.64,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 00:30:00,90.15,25.07,54090.83,53105.9,984.93,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 00:40:00,85.2,36.81,51118.03,46197.41,4920.62,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 00:50:00,218.45,32.59,131067.68,112662.37,18405.31,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 01:00:00,204.72,33.26,122830.38,118798.6,4031.79,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 01:10:00,53.94,49.75,32363.33,27942.09,4421.24,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 01:20:00,149.71,49.57,89826.96,77827.33,11999.63,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 01:30:00,218.67,54.76,131203.7,118319.34,12884.36,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 01:40:00,156.13,53.33,93678.63,89491.55,4187.08,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 01:50:00,138.31,41.19,82983.33,74880.82,8102.51,1,1
Amanaka Zone,21.2575,81.6139,2024-01-03 02:00:00,201.87,48.96,121123.25,104596.66,16526.58,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 02:10:00,214.77,56.12,128862.02,121549.08,7312.94,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 02:20:00,174.76,59.77,104856.49,92433.15,12423.34,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 02:30:00,58.16,33.27,34893.09,32837.94,2055.15,0,1
Amanaka Zone,21.2575,81.6139,2024-01-03 02:40:00,208.46,28.72,125073.08,117550.03,7523.05,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 02:50:00,110.99,29.18,66596.39,57699.1,8897.29,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 03:00:00,194.66,56.8,116796.39,109284.9,7511.5,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 03:10:00,82.9,40.65,49739.58,45289.98,4449.6,0,1
Tatibandh Zone,21.2751,81.5904,2024-01-03 03:20:00,134.97,35.08,80980.98,71382.03,9598.95,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 03:30:00,87.12,32.27,52272.29,49725.83,2546.46,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 03:40:00,160.46,35.52,96276.39,87346.23,8930.16,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 03:50:00,75.66,54.33,45395.14,40081.29,5313.84,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 04:00:00,218.76,38.64,131256.1,115728.84,15527.26,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 04:10:00,131.59,26.21,78952.84,76130.64,2822.2,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 04:20:00,56.64,30.41,33983.14,33211.93,771.21,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 04:30:00,196.73,30.58,118035.71,111890.66,6145.05,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 04:40:00,239.87,39.4,143919.19,135174.89,8744.3,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 04:50:00,164.27,59.02,98563.43,90989.18,7574.25,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 05:00:00,208.85,55.66,125310.59,118010.97,7299.62,1,1
Pandri Zone,21.2514,81.6296,2024-01-03 05:10:00,165.71,58.03,99425.55,87995.02,11430.53,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 05:20:00,221.23,46.93,132737.96,113346.87,19391.09,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 05:30:00,71.89,51.11,43133.18,38997.69,4135.49,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 05:40:00,241.76,39.39,145054.13,132685.59,12368.54,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 05:50:00,75.28,53.42,45165.99,42425.97,2740.02,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 06:00:00,60.67,53.85,36401.62,31270.45,5131.17,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 06:10:00,54.41,53.29,32648.89,29480.31,3168.57,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 06:20:00,203.79,38.29,122273.64,119752.03,2521.61,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 06:30:00,67.03,25.37,40218.69,35466.64,4752.05,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 06:40:00,134.42,31.6,80649.85,74975.58,5674.27,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 06:50:00,150.56,45.11,90337.86,83438.2,6899.67,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 07:00:00,184.68,30.4,110805.88,96465.37,14340.51,0,0
Telibandha Zone,21.2418,81.6695,2024-01-03 07:10:00,55.36,40.17,33218.7,31715.18,1503.53,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 07:20:00,88.33,39.73,53000.51,46252.69,6747.82,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 07:30:00,210.36,31.4,126215.17,113547.81,12667.36,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 07:40:00,164.27,58.67,98564.76,94071.6,4493.16,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 07:50:00,95.32,25.95,57193.48,51310.15,5883.33,1,1
Gudhiyari Zone,21.2473,81.6102,2024-01-03 08:00:00,52.22,37.5,31332.16,29361.11,1971.04,0,1
Mowa Zone,21.2542,81.6209,2024-01-03 08:10:00,106.58,50.81,63949.66,57908.43,6041.23,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 08:20:00,79.83,38.61,47899.93,46447.96,1451.97,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 08:30:00,134.91,37.35,80947.74,77831.07,3116.67,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 08:40:00,141.91,47.04,85146.08,76393.08,8753.0,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 08:50:00,227.05,28.6,136230.19,116862.42,19367.77,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 09:00:00,138.9,47.35,83338.99,79365.45,3973.54,0,0
Telibandha Zone,21.2418,81.6695,2024-01-03 09:10:00,53.25,51.05,31952.34,27191.79,4760.56,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 09:20:00,81.53,57.47,48918.19,43424.89,5493.3,1,1
Amanaka Zone,21.2575,81.6139,2024-01-03 09:30:00,174.27,53.39,104561.8,90733.84,13827.96,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 09:40:00,236.81,27.74,142086.13,122957.56,19128.57,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 09:50:00,87.0,45.16,52201.01,48843.82,3357.19,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 10:00:00,64.8,51.44,38877.9,37672.15,1205.75,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 10:10:00,115.86,30.53,69514.02,59101.02,10413.0,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 10:20:00,78.86,26.64,47313.38,45831.77,1481.61,1,1
Telibandha Zone,21.2418,81.6695,2024-01-03 10:30:00,59.12,30.42,35469.42,30591.14,4878.28,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 10:40:00,162.57,34.82,97544.1,95375.45,2168.65,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 10:50:00,96.9,36.85,58140.62,50723.18,7417.44,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 11:00:00,151.83,36.03,91095.23,88143.81,2951.42,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 11:10:00,182.81,38.65,109683.08,108443.52,1239.57,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 11:20:00,133.56,49.48,80138.62,76768.76,3369.86,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 11:30:00,228.67,30.28,137200.79,125737.97,11462.81,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 11:40:00,249.05,55.95,149429.14,144946.07,4483.07,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 11:50:00,65.82,41.71,39490.47,33979.37,5511.1,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 12:00:00,94.51,41.07,56705.11,55013.87,1691.24,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 12:10:00,114.7,27.2,68821.99,60195.66,8626.34,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 12:20:00,183.33,29.08,109999.02,108823.93,1175.09,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 12:30:00,228.91,44.72,137343.28,124167.34,13175.94,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 12:40:00,223.36,46.62,134014.02,125242.22,8771.8,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 12:50:00,151.9,45.39,91139.5,80306.71,10832.79,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 13:00:00,232.68,49.7,139609.84,137042.38,2567.45,0,0
Telibandha Zone,21.2418,81.6695,2024-01-03 13:10:00,234.13,32.89,140478.85,121705.16,18773.69,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 13:20:00,204.68,50.65,122807.48,121264.19,1543.29,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 13:30:00,228.73,32.63,137240.78,119710.96,17529.82,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 13:40:00,232.94,38.7,139763.71,137459.17,2304.54,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 13:50:00,222.46,37.96,133478.96,115699.0,17779.95,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 14:00:00,66.51,42.37,39904.79,34887.19,5017.59,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 14:10:00,227.11,59.23,136266.82,127160.05,9106.77,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 14:20:00,143.59,31.23,86155.69,79501.67,6654.02,0,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 14:30:00,66.49,26.8,39895.06,37863.8,2031.26,0,0
Telibandha Zone,21.2418,81.6695,2024-01-03 14:40:00,126.82,48.02,76092.02,70677.96,5414.06,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 14:50:00,167.92,39.49,100752.75,98159.51,2593.24,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 15:00:00,110.09,38.27,66053.05,59199.49,6853.56,0,1
Mowa Zone,21.2542,81.6209,2024-01-03 15:10:00,230.47,32.99,138284.44,134964.11,3320.33,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 15:20:00,232.83,42.95,139695.84,131173.02,8522.83,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 15:30:00,94.81,46.45,56884.78,53354.39,3530.38,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 15:40:00,98.48,35.93,59089.57,54660.08,4429.49,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 15:50:00,128.58,50.03,77145.78,71453.5,5692.28,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 16:00:00,136.72,40.47,82029.35,71053.44,10975.91,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 16:10:00,55.48,49.12,33285.09,30684.21,2600.88,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 16:20:00,76.43,57.46,45856.08,44823.5,1032.58,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 16:30:00,68.41,43.03,41047.07,38627.2,2419.87,0,0
Telibandha Zone,21.2418,81.6695,2024-01-03 16:40:00,160.74,25.6,96446.18,86460.78,9985.41,1,1
Tatibandh Zone,21.2751,81.5904,2024-01-03 16:50:00,131.71,40.56,79024.93,67601.57,11423.36,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 17:00:00,154.26,42.17,92558.19,83540.66,9017.53,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 17:10:00,133.52,38.94,80112.98,73152.59,6960.39,0,0
Telibandha Zone,21.2418,81.6695,2024-01-03 17:20:00,225.69,27.74,135412.55,132143.62,3268.93,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 17:30:00,189.28,51.39,113567.44,107735.76,5831.68,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 17:40:00,185.4,57.73,111242.78,98720.88,12521.9,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 17:50:00,158.83,50.25,95297.8,84513.36,10784.44,0,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 18:00:00,127.26,55.0,76358.89,71905.96,4452.93,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 18:10:00,101.3,27.85,60779.04,52580.14,8198.9,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 18:20:00,158.05,48.92,94829.79,81094.11,13735.68,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 18:30:00,79.42,47.91,47652.86,42209.87,5442.99,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 18:40:00,79.2,28.63,47522.27,40422.86,7099.41,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 18:50:00,136.62,58.15,81971.62,74930.02,7041.6,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 19:00:00,208.9,45.86,125342.78,115626.23,9716.55,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 19:10:00,182.75,43.87,109652.81,95476.33,14176.48,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 19:20:00,155.05,50.91,93031.72,79284.29,13747.43,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 19:30:00,213.4,35.62,128042.35,119210.76,8831.59,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 19:40:00,123.02,57.98,73813.19,68858.03,4955.17,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 19:50:00,93.18,52.04,55907.52,54438.04,1469.49,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 20:00:00,246.15,28.09,147688.62,126263.31,21425.31,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 20:10:00,170.76,54.63,102457.19,91898.97,10558.23,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-03 20:20:00,148.98,39.74,89387.51,77544.29,11843.22,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 20:30:00,55.38,49.93,33228.87,32083.8,1145.06,0,0
Pandri Zone,21.2514,81.6296,2024-01-03 20:40:00,149.86,52.22,89916.93,86623.57,3293.37,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 20:50:00,52.4,43.88,31438.41,28602.15,2836.26,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 21:00:00,73.39,44.19,44036.24,38482.58,5553.66,0,0
Telibandha Zone,21.2418,81.6695,2024-01-03 21:10:00,184.26,50.36,110553.81,107774.28,2779.53,0,1
Tatibandh Zone,21.2751,81.5904,2024-01-03 21:20:00,132.25,50.15,79348.19,72877.26,6470.93,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 21:30:00,223.96,40.61,134377.13,118318.22,16058.91,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 21:40:00,233.21,25.48,139928.75,137679.63,2249.12,0,0
Shankar Nagar Zone,21.2411,81.6612,2024-01-03 21:50:00,122.26,29.48,73355.78,64890.08,8465.69,0,0
Mowa Zone,21.2542,81.6209,2024-01-03 22:00:00,201.81,42.4,121087.5,103879.27,17208.23,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 22:10:00,102.07,59.03,61241.5,58821.22,2420.28,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-03 22:20:00,82.41,50.92,49444.39,44786.19,4658.2,0,0
Telibandha Zone,21.2418,81.6695,2024-01-03 22:30:00,152.12,33.95,91272.04,79481.93,11790.11,1,1
Mahadev Ghat Zone,21.2627,81.6891,2024-01-03 22:40:00,189.02,49.85,113412.7,103465.93,9946.76,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 22:50:00,109.07,48.94,65441.94,63975.76,1466.18,1,1
Mowa Zone,21.2542,81.6209,2024-01-03 23:00:00,237.22,35.63,142329.59,121901.59,20428.0,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 23:10:00,214.93,42.89,128958.82,120444.8,8514.01,0,0
Amanaka Zone,21.2575,81.6139,2024-01-03 23:20:00,89.44,51.09,53661.91,46533.57,7128.34,1,1
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 23:30:00,203.16,43.76,121893.34,115903.84,5989.5,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-03 23:40:00,158.19,36.47,94913.66,82933.3,11980.36,0,1
Mowa Zone,21.2542,81.6209,2024-01-03 23:50:00,218.81,30.92,131287.82,117318.68,13969.14,0,1
Amanaka Zone,21.2575,81.6139,2024-01-04 00:00:00,223.55,31.91,134130.18,129849.48,4280.69,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-04 00:10:00,115.73,58.01,69436.12,60508.04,8928.08,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-04 00:20:00,210.56,57.06,126338.33,119532.93,6805.41,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-04 00:30:00,92.3,39.98,55382.4,53144.54,2237.85,0,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-04 00:40:00,137.0,52.0,82197.08,80230.8,1966.28,0,0
Mowa Zone,21.2542,81.6209,2024-01-04 00:50:00,181.17,37.05,108699.98,102183.71,6516.27,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-04 01:00:00,177.86,55.21,106714.6,97322.88,9391.72,0,0
Pandri Zone,21.2514,81.6296,2024-01-04 01:10:00,106.56,43.33,63938.58,59047.63,4890.95,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-04 01:20:00,95.5,56.67,57302.35,52342.1,4960.25,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-04 01:30:00,157.26,54.81,94357.45,85570.65,8786.79,0,0
Mowa Zone,21.2542,81.6209,2024-01-04 01:40:00,99.49,40.38,59692.03,56682.08,3009.96,0,1
Telibandha Zone,21.2418,81.6695,2024-01-04 01:50:00,218.7,57.58,131217.27,118477.96,12739.31,0,0
Telibandha Zone,21.2418,81.6695,2024-01-04 02:00:00,90.61,41.39,54365.42,52323.72,2041.7,0,0
Mowa Zone,21.2542,81.6209,2024-01-04 02:10:00,203.25,52.39,121949.43,108247.93,13701.51,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-04 02:20:00,221.55,31.94,132927.35,128961.19,3966.16,0,0
Telibandha Zone,21.2418,81.6695,2024-01-04 02:30:00,182.15,40.8,109290.1,104119.13,5170.97,0,0
Mahadev Ghat Zone,21.2627,81.6891,2024-01-04 02:40:00,182.04,33.88,109223.51,94507.54,14715.96,0,0
Mowa Zone,21.2542,81.6209,2024-01-04 02:50:00,218.76,30.71,131255.72,112468.59,18787.13,0,0
Tatibandh Zone,21.2751,81.5904,2024-01-04 03:00:00,70.92,33.04,42551.76,38455.64,4096.12,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-04 03:10:00,234.24,58.92,140541.52,134631.22,5910.3,0,0
Telibandha Zone,21.2418,81.6695,2024-01-04 03:20:00,247.5,57.38,148502.18,127546.54,20955.65,0,0
Devendra Nagar Zone,21.2519,81.6468,2024-01-04 03:30:00,187.99,33.28,112791.08,108040.64,4750.44,1,1
Shankar Nagar Zone,21.2411,81.6612,2024-01-04 03:40:00,162.1,41.09,97258.09,95529.22,1728.87,0,1
Mowa Zone,21.2542,81.6209,2024-01-04 03:50:00,191.59,45.91,114955.81,112930.29,2025.52,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-04 04:00:00,211.25,50.6,126748.16,111557.99,15190.17,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-04 04:10:00,226.91,28.01,136145.54,120654.38,15491.16,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-04 04:20:00,234.05,34.9,140427.3,128601.74,11825.56,0,0
Gudhiyari Zone,21.2473,81.6102,2024-01-04 04:30:00,52.11,29.51,31267.04,30125.51,1141.52,0,0
